rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 19 기 반기말,929721285930,제 18 기말,853376951920,7,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 19 기 반기말,304183828849,제 18 기말,255501368173,8,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 19 기 반기말,58131291132,제 18 기말,27797408721,9,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_CurrentContractAssets,계약자산,-,제 19 기 반기말,36505748808,제 18 기말,37914223756,10,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 19 기 반기말,,제 18 기말,1062319529,11,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 19 기 반기말,62053892070,제 18 기말,66263748593,12,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타자산,-,제 19 기 반기말,11584488311,제 18 기말,16505321572,13,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융자산,-,제 19 기 반기말,76690000000,제 18 기말,21830000000,14,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 19 기 반기말,59218408528,제 18 기말,84128346002,15,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 19 기 반기말,625537457081,제 18 기말,597875583747,16,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융자산,-,제 19 기 반기말,1934273228,제 18 기말,1775726304,17,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 19 기 반기말,15421124549,제 18 기말,15722293970,18,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 19 기 반기말,3599967912,제 18 기말,3681689272,19,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 19 기 반기말,80908503325,제 18 기말,80908503325,20,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치 측정 금융자산,-,제 19 기 반기말,15004230324,제 18 기말,14875465232,21,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산,-,제 19 기 반기말,6044742432,제 18 기말,6497817506,22,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타채권,-,제 19 기 반기말,694717573,제 18 기말,720266117,23,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 19 기 반기말,492547461372,제 18 기말,464988578242,24,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 19 기 반기말,9382436366,제 18 기말,8705243779,25,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 19 기 반기말,416207882323,제 18 기말,331469581873,27,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 19 기 반기말,401893122013,제 18 기말,312505770476,28,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본,-,제 19 기 반기말,7591429178,제 18 기말,6712533312,29,KRW,,,,,연결
20240814002901,11012,2024,00595191,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 19 기 반기말,53627665000,제 18 기말,47176052000,30,KRW,,,,,연결
