news_title,news_category,news_date
"자금난 CJ의 ‘조커’ 올리브영, 연내 상장은 ‘머뭇’ [시그널INSIDE]",증권IB&Deal,2023.06.29
상장사 잇단 증자·횡령·먹튀에 개미 '비명',증권국내증시,2023.06.27
"[특징주]CJ CGV, 유증 후폭풍 언제까지…역대 최저가",증권국내증시,2023.06.26
"뿔난 CGV 주주들 ""지주사 어디 가고 개미 호주머니 터나""",증권국내증시,2023.06.26
"[특징주] '유증 폭탄' CJ CGV, 1만 원선도 위태",증권국내증시,2023.06.23
"'산 넘어 산' CGV, 1조 증자 뒤 5000억 상환 남았다",증권국내증시,2023.06.23
"SK증권 “CJ 주가 하락 과도, ‘매수’ 유지”…목표가는 하향",증권국내증시,2023.06.23
"CJ CGV, 대규모 유상증자에 52주 신저가…1만원선 위협 [특징주]",증권국내증시,2023.06.22
"CJ ENM, 자금난에 자회사 티빙서 600억 조달",문화·스포츠문화,2023.06.22
경기 둔화 속 대규모 증자…흔들리는 CJ그룹株,증권국내증시,2023.06.21
"[데이터로 보는 증시]기아·현대차, 기관·외국인 코스피 순매수 1위(6월 21일-최종치)",증권종목·투자전략,2023.06.21
"CJ CGV 1조 자본확충 ""미래사업 강화""",산업생활,2023.06.20
"4DX 집중 투자로 글로벌 객석 채운다…""OTT 시장 적극 대응""",문화·스포츠문화,2023.06.20
"[속보] CJ CGV, 1조원 규모 자본확충 추진…CJ 절반 부담",산업생활,2023.06.20
"'뷰티 테크' 에이피알, 유니콘 됐다",산업기업,2023.06.15
"베일 벗은 '신세계 유니버스'…""연회비 3만원에 200만원 혜택""",산업생활,2023.06.08
"""CJ, 비상장 자회사 호실적 지속…목표가 12만5000원 유지""",증권국내증시,2023.06.02
신규투자 늘리는 SK그룹…회사채 발행 잔액 44조,증권IB&Deal,2023.05.31
"[데이터로 보는 증시] 하이브·삼성전자, 기관·외국인 코스피 순매수 1위(5월 26일-최종치)",증권종목·투자전략,2023.05.26
"'큰 손' UAE 국부펀드, K바이오에 러브콜",경제·금융경제·금융일반,2023.05.25
"손병두 ""CFD 특별 점검단 본격 가동…다른 파생상품도 확대 점검""",증권국내증시,2023.05.24
SG증권 사태 물린 9개 종목 한 달 새 9조 날렸다,증권국내증시,2023.05.22
CJ라이브시티 전방위 자금 조달…넷마블 지분도 파나,증권국내증시,2023.05.16
CFD發 '불완전판매 악몽' 증권사 덮치나,증권국내증시,2023.05.14
[단독] SG증권發 폭락 사태에 국회의원도 피해…수백만 원 평가손 추정,증권증권일반,2023.05.03
"라덕연, CJ그룹 회장 동생과 바이오 상장사도 손댔다",증권정책,2023.05.02
"SG發 폭락 이슈에도 입다문 증권사, 주가도 꺾였다",증권국내증시,2023.05.02
한국판 '르 꼬르동 블루' 생긴다,산업생활,2023.05.02
"[데이터로 보는 증시]현대차·삼성전자, 기관·외국인 코스피 순매수 1위(4월 26일-최종치)",증권종목·투자전략,2023.04.26
[시그널INSIDE] 외국인 꽂힌 韓지주사…SK스퀘어·포스코·LG 順,증권국내증시,2023.04.26
"<유>CJ, 매도잔량 630% 급증",증권News봇,2023.04.25
"[데이터로 보는 증시] SK하이닉스·삼성전자, 기관·외국인 코스피 순매수 1위(4월 24일-최종치)",증권종목·투자전략,2023.04.24
"오후 3:00 현재 코스피는 39:61으로 매수우위, 매수강세 업종은 전기가스업(8.31%↓)",증권News봇,2023.04.24
"오후 2:30 현재 코스피는 36:64으로 매수우위, 매수강세 업종은 전기가스업(8.21%↓)",증권News봇,2023.04.24
"오후 2:00 현재 코스피는 36:64으로 매수우위, 매수강세 업종은 전기가스업(8.26%↓)",증권News봇,2023.04.24
"오후 1:30 현재 코스피는 35:65으로 매수우위, 매수강세 업종은 전기가스업(8.01%↓)",증권News봇,2023.04.24
삼천리 등 상장사 8곳 무더기 하한가 왜?…SG증권에 매도 몰려,증권국내증시,2023.04.24
"오전 11:00 현재 코스피는 35:65으로 매수우위, 매수강세 업종은 의료정밀업(1.27%↓)",증권News봇,2023.04.24
"오전 10:30 현재 코스피는 36:64으로 매수우위, 매수강세 업종은 건설업(1.84%↓)",증권News봇,2023.04.24
"오전 10:00 현재 코스피는 41:59으로 매수우위, 매수강세 업종은 건설업(1.04%↓)",증권News봇,2023.04.24
"<유>CJ, 현재가 19.85% 급등",증권News봇,2023.04.24
"오전 9:30 현재 코스피는 41:59으로 매수우위, 매수강세 업종은 건설업(0.59%↓)",증권News봇,2023.04.24
"<유>CJ, 매수잔량 664% 급증",증권News봇,2023.04.24
"<유>다올투자증권, 하한가 진입.. -29.92% ↓",증권News봇,2023.04.24
롯데멤버스 ‘빅5데이터 얼라이언스’ 참여,산업생활,2023.04.19
"<유>CJ, 장중 신고가 돌파.. 111,200→114,500(▲3,300)",증권News봇,2023.04.18
"[단독] 윤훈수, 삼일회계법인 대표 단독 입후보…""사실상 연임 확정""",증권증권일반,2023.04.18
급격히 불어난 공매도…22년만에 역대 최고,증권국내증시,2023.04.17
"[데이터로 보는 증시]두산에너빌리티·삼성전자, 기관·외국인 코스피 순매수 1위(4월 17일-최종치)",증권종목·투자전략,2023.04.17
"<유>CJ, 장중 신고가 돌파.. 110,800→110,900(▲100)",증권News봇,2023.04.17
CJ올리브영 코로나 3년간 중소 브랜드 300개 이상 발굴,산업생활,2023.04.16
"韓日 대기업, PEF와 공동투자…M&A시장 '온기'",증권IB&Deal,2023.04.07
"韓·日 대기업, PEF 손잡고 공동투자…M&A시장 '온기'",증권IB&Deal,2023.04.07
"""K베이커리의 힘""…CJ푸드빌 해외사업 덕에 흑자",산업생활,2023.04.05
"“미래의 유니콘 기업을 찾아”…에이씨엔디씨·더브이씨, 스타트업 투자 연계 나서",산업기업,2023.04.04
