날짜,시가총액,거래량,거래대금,상장주식수
2023-07-03,1879247509000,107226,12281902300,16412642
2023-07-04,1818520733600,151607,16871138300,16412642
2023-07-05,1828368318800,121411,13413603600,16412642
2023-07-06,1733174995200,204578,21939031200,16412642
2023-07-07,1734816259400,112912,11842078800,16412642
2023-07-10,1736457523600,74957,7958179800,16412642
2023-07-11,1813596941000,97053,10636880300,16412642
2023-07-12,1813596941000,65883,7297822200,16412642
2023-07-13,1903866472000,181240,20869194900,16412642
2023-07-14,1941615548600,134289,15876239000,16412642
2023-07-17,1866117395400,100392,11601951700,16412642
2023-07-18,1951463133800,142067,16802114700,16412642
2023-07-19,1961310719000,125453,14977153400,16412642
2023-07-20,1933409227600,90938,10612419300,16412642
2023-07-21,1889095094200,67373,7750724600,16412642
2023-07-24,1862834867000,75506,8588721600,16412642
2023-07-25,1928485435000,95847,11220021000,16412642
2023-07-26,1856269810200,129408,14964982800,16412642
2023-07-27,1752870165600,277039,31259170000,16412642
2023-07-28,1708556032200,154549,15848494600,16412642
2023-07-31,1795543034800,133884,14460581600,16412642
2023-08-01,1797184299000,78513,8659275100,16412642
2023-08-02,1793901770600,49535,5435190400,16412642
2023-08-03,1726609938400,69006,7319324600,16412642
2023-08-04,1706914768000,85091,8841452100,16412642
2023-08-07,1682295805000,103536,10519149600,16412642
2023-08-08,1685578333400,98594,10254118900,16412642
2023-08-09,1759435222400,71102,7536237700,16412642
2023-08-10,1749587637200,60703,6477630900,16412642
2023-08-11,1744663844600,52005,5491663300,16412642
2023-08-14,1687219597600,62417,6431753200,16412642
2023-08-16,1646187992600,48226,4860693900,16412642
2023-08-17,1644546728400,87156,8616704600,16412642
2023-08-18,1621569029600,69617,6868287300,16412642
2023-08-21,1610080180200,53226,5237639500,16412642
2023-08-22,1613362708600,72350,7156497100,16412642
2023-08-23,1588743745600,75799,7314397100,16412642
2023-08-24,1600232595000,75848,7326865700,16412642
2023-08-25,1572331103600,52727,5060465700,16412642
2023-08-28,1639622935800,109710,10786308800,16412642
2023-08-29,1519810649200,360641,33757842000,16412642
2023-08-30,1528016970200,81626,7624651700,16412642
2023-08-31,1511604328200,201569,18474319700,16412642
2023-09-01,1491909157800,123263,11241783200,16412642
2023-09-04,1495191686200,70465,6411103000,16412642
2023-09-05,1496832950400,82985,7586349700,16412642
2023-09-06,1462366402200,153253,13746038400,16412642
2023-09-07,1450877552800,85680,7593322500,16412642
2023-09-08,1459083873800,104142,9176593400,16412642
2023-09-11,1482061572600,140222,12648005100,16412642
2023-09-12,1464007666400,76871,6934842100,16412642
2023-09-13,1413128476200,148841,13025529600,16412642
2023-09-14,1477137780000,164123,14564014300,16412642
2023-09-15,1477137780000,76671,6894594900,16412642
2023-09-18,1457442609600,84220,7497094900,16412642
2023-09-19,1478779044200,79745,7084227800,16412642
2023-09-20,1564124782600,272957,25458904600,16412642
2023-09-21,1610080180200,370744,36881038100,16412642
2023-09-22,1698708447000,364534,36362385500,16412642
2023-09-25,1667524427200,180059,18472155100,16412642
2023-09-26,1572331103600,158021,15403092400,16412642
2023-09-27,1600232595000,110326,10608704600,16412642
