,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2018-01-05,39310,39310,28000,31517,676299,,,,,,,,
1,2018-01-08,31931,32137,29758,30517,145019,-3.1728908208268556,,,,,,,
2,2018-01-09,30551,32655,30413,30552,204595,0.1146901726906314,,,,,,,
3,2018-01-10,30896,31241,29931,29931,95088,-2.032600157109191,,,,,,,
4,2018-01-11,29931,30482,29344,29414,45865,-1.7273061374494671,,,,,,,
5,2018-01-12,29655,29655,28034,28966,95037,-1.5230842455973346,,,,,,,
6,2018-01-15,29344,30068,28689,29103,63478,0.4729683076710625,,,,,,,
7,2018-01-16,29068,29137,28586,28828,25703,-0.9449197677215408,,,,,,,
8,2018-01-17,28931,29172,28206,28414,28833,-1.4361037879839045,,,,,,,
9,2018-01-18,28827,28931,28275,28483,13021,0.2428380375871049,,,,,,,
10,2018-01-19,28448,28793,28241,28241,18965,-0.8496296036232139,,,,,,,
11,2018-01-22,28241,28241,27586,27931,27486,-1.0976948408342482,,,,,,,
12,2018-01-23,27862,28103,27655,27862,16982,-0.2470373420214099,,,,,,,
13,2018-01-24,27896,28551,27827,28345,12834,1.733543894910631,,,,,,,
14,2018-01-25,28172,28310,27724,27931,25939,-1.460575057329335,,19.22290782797097,,,,,
15,2018-01-26,27931,28103,27724,27862,19569,-0.2470373420214099,,18.76567349602569,,,,,
16,2018-01-29,28137,28137,27724,27897,17696,0.1256191228196109,,19.807646211336927,,,,,
17,2018-01-30,27896,28413,27758,28276,42588,1.358569021758612,,30.242022455050726,,,,,
18,2018-01-31,28068,28310,27862,28103,21241,-0.6118262837742255,,28.423956485993862,,,,,
19,2018-02-01,28103,28103,27689,27828,18119,-0.9785432160267588,28800.05,25.771713138031515,26715.0767651598,28800.05,30885.0232348402,14.478955660425587,0.2668914919968982
20,2018-02-02,27827,27827,27275,27345,20249,-1.7356619232427772,28591.45,21.90553527814949,26825.061540458897,28591.45,30357.838459541104,12.356060707247122,0.14717557079040802
21,2018-02-05,26793,26896,25896,26138,30779,-4.413969647101847,28372.5,15.60531325481982,26531.112859825505,28372.5,30213.887140174495,12.980083814781882,-0.10674367471368705
22,2018-02-06,24655,25482,24310,25379,43378,-2.9038181957303544,28113.85,13.061357810559707,26122.550999347408,28113.85,30105.14900065259,14.16596446699823,-0.1866999880740488
23,2018-02-07,25620,25655,24724,24724,16797,-2.580873950904291,27853.5,11.342877848993158,25544.397793513675,27853.5,30162.602206486325,16.580337885625323,-0.17764432237108388
24,2018-02-08,24275,24862,24275,24828,20138,0.420643908752629,27624.2,13.293549954963568,25081.49729618266,27624.2,30166.90270381734,18.409240476229826,-0.0498480014596451
25,2018-02-09,24206,24689,24034,24138,31643,-2.7791203479942,27382.8,11.487619144379874,24501.329222775286,27382.8,30264.270777224712,21.04584467055753,-0.06304579342727652
26,2018-02-12,24137,24137,23137,23414,71988,-2.999420001657138,27098.35,9.958845188031322,23852.1701359136,27098.35,30344.5298640864,23.958505695633868,-0.06749011981147825
27,2018-02-13,26862,26965,24206,24276,169899,3.681558042196976,26870.75,23.083454922459612,23505.446038988455,26870.75,30236.053961011545,25.048083592840133,0.11448504651269766
28,2018-02-14,24379,24413,23413,23828,42034,-1.845444059976932,26641.45,21.342283027213103,23107.288403524824,26641.45,30175.611596475177,26.531300634726534,0.10196358836477412
29,2018-02-19,24206,24793,24206,24586,31600,3.1811314420010075,26446.6,30.84677967779278,22910.338448587267,26446.6,29982.86155141273,26.742655399278032,0.2369255677289069
30,2018-02-20,24620,25034,24379,24586,25072,0.0,26263.85,30.846779677792785,22739.655381367258,26263.85,29788.04461863274,26.836846986506096,0.26195270387040326
31,2018-02-21,24586,25206,24551,25138,18978,2.2451801838444645,26124.2,37.25056606035302,22654.39178627983,26124.2,29594.00821372017,26.563938522290986,0.3578883991195234
32,2018-02-22,25068,25172,24551,24862,21820,-1.0979393746519213,25974.2,35.48135629622771,22558.90952333481,25974.2,29389.490476665193,26.29756047666678,0.33717343991688936
33,2018-02-23,25103,25103,24758,25034,13460,0.6918188399967823,25808.65,37.47436239736649,22551.77442515838,25808.65,29065.525574841624,25.23863568874484,0.38107467076974966
34,2018-02-26,25241,25241,24620,24862,15382,-0.6870655907965167,25655.2,36.26785509645648,22526.077720510122,25655.2,28784.32227948988,24.393668959820065,0.37325519280612596
35,2018-02-27,24827,25137,24551,24690,6696,-0.6918188399967823,25496.6,35.05251028637398,22512.790461842458,25496.6,28480.40953815754,23.405548490053892,0.3648372173751307
36,2018-02-28,24758,24965,24482,24724,9529,0.1377075739165654,25337.95,35.512542292729925,22550.57880297584,25337.95,28125.32119702416,22.001552588304577,0.38986935061690686
37,2018-03-02,24379,24551,24103,24276,8409,-1.8120045300113252,25137.95,32.2691669353598,22666.40024529145,25137.95,27609.49975470855,19.663892677871907,0.325625602244523
38,2018-03-05,24655,24655,23655,23793,7950,-1.9896193771626296,24922.45,29.175409826798997,22794.946535843035,24922.45,27049.953464156966,17.072988122411445,0.23455977416056728
39,2018-03-06,23793,24137,23724,24138,4969,1.4500063043752365,24737.95,34.03989043518541,23057.254254185227,24737.95,26418.645745814774,13.587995333605036,0.3215173681810104
40,2018-03-07,24206,24379,23862,24000,7614,-0.571712652249565,24570.7,33.061702516047134,23361.39439759841,24570.7,25780.00560240159,9.843477006366033,0.2640381393807183
41,2018-03-08,24137,24448,23827,24207,5398,0.8625,24474.15,36.03116945880899,23494.199945150332,24474.15,25454.10005484967,8.008041585506904,0.36369203273273754
42,2018-03-09,24241,24517,24206,24483,4124,1.1401660676663774,24429.35,39.86186145171408,23541.35286599569,24429.35,25317.347134004307,7.269920272166951,0.5302084308302177
43,2018-03-12,24413,24655,24413,24621,7408,0.5636564146550668,24424.2,41.740445665637864,23541.921676566933,24424.2,25306.478323433068,7.224624130436758,0.6115294316844503
44,2018-03-13,24862,24896,24586,24690,6515,0.2802485682953576,24417.3,42.704182144578425,23545.66725623697,24417.3,25288.932743763027,7.13946868624318,0.6564305620407831
45,2018-03-14,24793,24793,24413,24690,11744,0.0,24444.9,42.70418214457842,23575.435820174367,24444.9,25314.364179825636,7.113665262084396,0.6409488773011626
46,2018-03-15,24758,24793,24482,24655,6116,-0.1417577966788173,24506.95,42.29261190146662,23774.253207322523,24506.95,25239.64679267748,5.979502081470585,0.6010308776287825
47,2018-03-16,24689,24724,24241,24552,10191,-0.4177651591969174,24520.75,41.03910899456067,23795.614736756055,24520.75,25245.885263243945,5.914462349185444,0.5215477039829789
48,2018-03-19,24551,24551,24241,24345,12483,-0.8431085043988269,24546.6,38.565250794871524,23888.310276550008,24546.6,25204.88972344999,5.3635918901191255,0.3468759325730885
49,2018-03-20,24206,24275,23862,24138,7236,-0.8502772643253234,24524.2,36.2143095659754,23842.717322303888,24524.2,25205.682677696113,5.557634317907313,0.21664723650377554
50,2018-03-21,24379,24379,23965,24207,6706,0.2858563261247825,24505.25,37.58024786061936,23810.74186469857,24505.25,25199.75813530143,5.668239542966739,0.28527969303732176
51,2018-03-22,24206,24413,24137,24207,9326,0.0,24458.7,37.58024786061935,23817.303055822787,24458.7,25100.096944177214,5.244734545803443,0.3037876526501989
52,2018-03-23,24034,24034,23517,23517,9129,-2.850415169165944,24391.45,30.103755901471985,23657.876970234138,24391.45,25125.023029765864,6.015001402260734,-0.09602109436813813
53,2018-03-26,23448,23620,23034,23586,10752,0.2934047710167113,24319.05,31.569878291615375,23567.825539535705,24319.05,25070.274460464294,6.178074065099539,0.012096557966884273
54,2018-03-27,23586,23758,23241,23448,10862,-0.5850928516916815,24248.35,30.20525261678969,23450.145195454275,24248.35,25046.55480454572,6.583580363577094,-0.001343762554458853
55,2018-03-28,23310,23413,22965,23103,9408,-1.4713408393039915,24169.0,27.056510409861826,23255.05273675125,24169.0,25082.94726324875,7.562971271039337,-0.08318463376691967
56,2018-03-29,23068,23206,22827,23103,5758,0.0,24087.95,27.056510409861822,23100.686413109506,24087.95,25075.213586890495,8.197157391064781,0.001171716915935628
57,2018-03-30,23172,23241,23000,23241,3323,0.5973250227243215,24036.2,30.4213176623023,22987.215043005912,24036.2,25085.18495699409,8.728376007805634,0.12096691916408399
58,2018-04-02,23379,23379,22793,23241,3525,0.0,24008.6,30.421317662302293,22907.708652046036,24008.6,25109.49134795396,9.170808359954037,0.15137340690949894
59,2018-04-03,23034,23172,22965,23138,4088,-0.4431823071296416,23958.6,29.253231165281914,22796.618175701577,23958.6,25120.58182429842,9.699914221185061,0.1468963701323564
60,2018-04-04,23137,23137,22896,23103,4180,-0.1512663151525629,23913.75,28.84788463660818,22693.82248166135,23913.75,25133.67751833865,10.202728709120477,0.16770566783175977
61,2018-04-05,23103,23103,22758,22931,6290,-0.7444920573085746,23849.95,26.876926902741687,22566.243729079782,23849.95,25133.65627092022,10.764855028377152,0.1420715467327054
62,2018-04-06,22827,22931,22689,22931,3270,0.0,23772.35,26.876926902741687,22463.702564668427,23772.35,25080.99743533157,11.009828101399918,0.17854214309951788
63,2018-04-09,22931,23689,22827,23621,9186,3.009027081243731,23722.35,44.51431591762112,22472.110778890732,23722.35,24972.589221109265,10.540601762551068,0.45946775693451836
64,2018-04-10,23517,23758,23241,23552,7231,-0.2921129503407984,23665.45,43.38730729162982,22495.543084899527,23665.45,24835.356915100474,9.887045588403966,0.45151323642263563
65,2018-04-11,23551,24000,23448,24000,13491,1.9021739130434785,23630.95,51.90198637468497,22546.346205981234,23630.95,24715.553794018768,9.179519181571347,0.6701312507088711
66,2018-04-12,24000,24551,23758,24241,16107,1.0041666666666669,23610.25,55.75697415205299,22590.765841221695,23610.25,24629.734158778305,8.635945479427832,0.8093476218187917
67,2018-04-13,24137,24344,23965,24310,6999,0.2846417227012087,23598.15,56.823952193872664,22618.704386400193,23598.15,24577.59561359981,8.301037272835437,0.8633943478411725
68,2018-04-16,24310,24310,23689,24069,7043,-0.9913615795968738,23584.35,52.098049655406406,22640.244651005563,23584.35,24528.455348994434,8.006201985591591,0.7566715676996223
69,2018-04-17,24068,24068,23620,23828,6516,-1.0012879637708254,23568.85,47.815461062147854,22651.82147808811,23568.85,24485.878521911887,7.781699335452419,0.6412987675997833
70,2018-04-18,23724,24000,23620,23862,9598,0.1426892731240557,23551.6,48.459160216946096,22670.980127410294,23551.6,24432.219872589703,7.4782169584207,0.6762394931465633
71,2018-04-19,23862,23862,23655,23793,10876,-0.2891626854412874,23530.9,47.18706702241994,22694.525466671836,23530.9,24367.274533328167,7.108733905869863,0.6566881759042985
72,2018-04-20,23931,24034,23620,23862,4987,0.2900012608750473,23548.15,48.639047568265234,22699.492878425033,23548.15,24396.80712157497,7.207845385518337,0.6849097780606286
73,2018-04-23,23862,23896,23655,23759,5000,-0.4316486463833711,23556.8,46.58033400191687,22703.26345128055,23556.8,24410.33654871945,7.2466255919263265,0.6184483548498062
74,2018-04-24,23793,24068,23517,23724,12506,-0.1473125973315375,23570.6,45.869850992509186,22715.62247982774,23570.6,24425.577520172257,7.254609727136846,0.5897099610110771
75,2018-04-25,23689,23689,23379,23379,11549,-1.4542235710672735,23584.4,39.477805775962274,22751.43123708034,23584.4,24417.36876291966,7.0637265558560705,0.37670606081310376
76,2018-04-26,23379,23689,23310,23690,2664,1.330253646434835,23613.75,46.68970387025342,22809.839339540824,23613.75,24417.660660459176,6.808835195250023,0.54742442397545
77,2018-04-27,23758,23793,23448,23621,1727,-0.2912621359223301,23632.75,45.39718403612494,22847.22447527155,23632.75,24418.27552472845,6.647770781889126,0.4925209304916846
78,2018-04-30,23620,23793,23275,23345,6722,-1.1684518013631937,23637.95,40.56033726833207,22861.542510340154,23637.95,24414.357489659847,6.569160943819973,0.31134262362129866
79,2018-05-02,23517,23517,22931,22931,9634,-1.7733990147783252,23627.6,34.60451038512643,22819.92075673575,23627.6,24435.279243264245,6.836743835719641,0.06876445333380121
80,2018-05-03,23241,23413,23068,23310,7366,1.6527844402773535,23637.95,42.87431886284653,22852.424577114205,23637.95,24423.475422885796,6.646307508779701,0.2912543690850856
81,2018-05-04,23310,23310,22758,22966,8123,-1.475761475761476,23639.7,38.15767121800523,22860.350502021138,23639.7,24419.049497978864,6.593565045062864,0.067780564594479
82,2018-05-08,22965,23206,22482,22552,30801,-1.802664808847862,23620.75,33.39602082965102,22759.288248092285,23620.75,24482.211751907715,7.294110067696535,-0.12031192773982345
83,2018-05-09,22103,22586,22103,22241,24727,-1.379035118836467,23551.75,30.333731550307668,22501.124305473208,23551.75,24602.375694526792,8.921848223820247,-0.12379494753855658
