,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,3900,3910,3750,3810,937803,-6.157635467980295,,,,,,,
1,2017-01-03,3820,3885,3755,3845,574701,0.9186351706036744,,,,,,,
2,2017-01-04,3895,3950,3825,3860,411360,0.3901170351105332,,,,,,,
3,2017-01-05,3875,3955,3870,3940,353649,2.072538860103627,,,,,,,
4,2017-01-06,3950,3950,3890,3900,297192,-1.015228426395939,,,,,,,
5,2017-01-09,3940,3940,3875,3875,295895,-0.641025641025641,,,,,,,
6,2017-01-10,3905,3910,3810,3815,314772,-1.5483870967741935,,,,,,,
7,2017-01-11,3835,3975,3825,3900,528595,2.2280471821756227,,,,,,,
8,2017-01-12,3905,4250,3905,4050,2691132,3.8461538461538463,,,,,,,
9,2017-01-13,4045,4060,3990,4015,674789,-0.8641975308641975,,,,,,,
10,2017-01-16,4090,4090,3985,3985,473103,-0.7471980074719801,,,,,,,
11,2017-01-17,4005,4225,3960,4155,2689034,4.265997490589712,,,,,,,
12,2017-01-18,4200,4220,4095,4120,997937,-0.842358604091456,,,,,,,
13,2017-01-19,4130,4170,4080,4135,491791,0.3640776699029126,,,,,,,
14,2017-01-20,4160,4215,4130,4190,843728,1.3301088270858523,,74.16139306021157,,,,,
15,2017-01-23,4230,4230,4055,4055,690589,-3.221957040572793,,58.62119954491748,,,,,
16,2017-01-24,4050,4090,3975,4000,426514,-1.3563501849568431,,53.68549546737947,,,,,
17,2017-01-25,4020,4130,4020,4130,542666,3.25,,61.859674628261466,,,,,
18,2017-01-26,4130,4160,4080,4155,460854,0.6053268765133172,,63.20461138758242,,,,,
19,2017-01-31,4200,4200,4095,4115,467763,-0.9626955475330928,4002.5,59.58423672734932,3755.143981273954,4002.5,4249.856018726046,12.360075888871764,0.7274050184414488
20,2017-02-01,4125,4135,3980,4025,599780,-2.187120291616039,4013.25,52.32220722243721,3782.1380141576383,4013.25,4244.361985842362,11.517447746457943,0.525420576862713
21,2017-02-02,4475,5060,4230,5060,8482498,25.71428571428571,4074.0,81.00044816641638,3571.8785007590295,4074.0,4576.1214992409705,24.65004905453954,1.4818340794912008
22,2017-02-03,4870,5160,4750,5070,7985762,0.1976284584980237,4134.5,81.11862012429125,3481.2550229814237,4134.5,4787.744977018576,31.599708647651518,1.2160407143654148
23,2017-02-06,5000,5000,4820,4850,2506883,-4.339250493096647,4180.0,70.7002582445498,3463.5713573565054,4180.0,4896.428642643495,34.278882423133716,0.9675971618944622
24,2017-02-07,4815,5090,4640,4820,5132686,-0.6185567010309279,4226.0,69.39147342062577,3470.3241435641867,4226.0,4981.675856435813,35.7631735180224,0.8930256570599157
25,2017-02-08,4825,4855,4525,4600,1986468,-4.564315352697095,4262.25,60.540707556457654,3507.8464276330606,4262.25,5016.653572366939,35.39931127301024,0.7238523334004836
26,2017-02-09,4625,4660,4390,4400,1890857,-4.3478260869565215,4291.5,53.82006277804194,3563.8386776803372,4291.5,5019.161322319663,33.9117475157713,0.5745539144873882
27,2017-02-10,4430,4525,4250,4315,1852274,-1.9318181818181817,4312.25,51.217761039510314,3607.1083475641226,4312.25,5017.391652435877,32.70411745311044,0.501949962812791
28,2017-02-13,4270,4395,4190,4320,1145642,0.115874855156431,4325.75,51.366725519695045,3630.945890916008,4325.75,5020.554109083992,32.12409913120232,0.49586214306678406
29,2017-02-14,4360,4385,4250,4265,690475,-1.273148148148148,4338.25,49.57344805152145,3657.402917315496,4338.25,5019.097082684504,31.38809808952938,0.4462067167041508
30,2017-02-15,4200,4275,4150,4185,996506,-1.875732708089097,4348.25,47.00303177493043,3682.7481217156483,4348.25,5013.751878284352,30.610101916143353,0.37734820492103294
31,2017-02-16,4255,4540,4230,4370,3679341,4.4205495818399045,4359.0,53.063812483558635,3699.412249962145,4359.0,5018.587750037856,30.263259923737337,0.5083385417629182
32,2017-02-17,4380,4545,4300,4500,1597397,2.9748283752860414,4378.0,56.80228844380424,3725.187622666359,4378.0,5030.812377333641,29.822401888243082,0.5934418557582342
33,2017-02-20,4440,4475,4365,4400,843231,-2.2222222222222223,4391.25,53.28632855885506,3748.0169551398967,4391.25,5034.483044860103,29.29612501497766,0.5068015784247395
34,2017-02-21,4420,4530,4380,4480,1135701,1.818181818181818,4405.75,55.651340025506855,3768.2684316390005,4405.75,5043.2315683609995,28.93861741410654,0.5582369778869849
35,2017-02-22,4440,4500,4405,4480,681624,0.0,4427.0,55.651340025506855,3809.6880853247685,4427.0,5044.3119146752315,27.8884985170649,0.5429280552829466
36,2017-02-23,4475,5040,4455,4805,9330101,7.2544642857142865,4467.25,64.19264504127312,3861.688483719449,4467.25,5072.811516280551,27.11115412303099,0.7788734017268064
37,2017-02-24,4895,5130,4675,4825,5529510,0.4162330905306972,4502.0,64.64391786595128,3898.07616374248,4502.0,5105.92383625752,26.829135329076852,0.7674178270571435
38,2017-02-27,5100,5280,4910,4925,4398988,2.072538860103627,4540.5,66.89075166792095,3931.813709699323,4540.5,5149.186290300677,26.811421222362153,0.815844143466798
39,2017-02-28,4940,4955,4815,4945,1458525,0.4060913705583756,4582.0,67.33781264145516,3981.8966755632828,4582.0,5182.103324436717,26.193946941803457,0.802447916232365
40,2017-03-02,4930,4970,4710,4725,1490680,-4.448938321536906,4617.0,58.05214604864793,4071.78077803511,4617.0,5162.21922196489,23.617900020138176,0.5990427296480708
41,2017-03-03,4670,4900,4585,4860,2342740,2.857142857142857,4607.0,61.555500383222295,4087.939309906828,4607.0,5126.0606900931725,22.533565882056536,0.7437094590563059
