,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,1624,1628,1596,1599,188963,0.4396984924623116,,,,,,,
1,2017-01-03,1602,1602,1570,1582,167147,-1.0631644777986242,,,,,,,
2,2017-01-04,1582,1584,1556,1562,245729,-1.2642225031605565,,,,,,,
3,2017-01-05,1545,1602,1545,1580,192724,1.1523687580025608,,,,,,,
4,2017-01-06,1579,1596,1554,1567,224394,-0.8227848101265823,,,,,,,
5,2017-01-09,1579,1579,1542,1562,139848,-0.3190810465858328,,,,,,,
6,2017-01-10,1579,1582,1565,1582,108424,1.2804097311139564,,,,,,,
7,2017-01-11,1584,1709,1584,1684,928534,6.447534766118837,,,,,,,
8,2017-01-12,1681,1724,1649,1720,300760,2.137767220902613,,,,,,,
9,2017-01-13,1719,1719,1686,1697,385349,-1.337209302325581,,,,,,,
10,2017-01-16,1677,1724,1658,1701,202866,0.2357100766057749,,,,,,,
11,2017-01-17,1700,1719,1686,1698,103863,-0.1763668430335097,,,,,,,
12,2017-01-18,1690,1735,1690,1703,167908,0.2944640753828033,,,,,,,
13,2017-01-19,1709,1777,1709,1778,550728,4.403992953611274,,,,,,,
14,2017-01-20,1758,1882,1758,1854,822163,4.274465691788527,,85.96654601675475,,,,,
15,2017-01-23,1859,1870,1794,1808,371124,-2.481121898597627,,73.6948388479206,,,,,
16,2017-01-24,1817,1859,1807,1839,288704,1.7146017699115044,,76.1642472572326,,,,,
17,2017-01-25,1854,1856,1777,1778,242079,-3.317020119630234,,63.526741655367296,,,,,
18,2017-01-26,1777,1795,1742,1780,172272,0.1124859392575928,,63.73917988485705,,,,,
19,2017-01-31,1780,1786,1726,1741,185371,-2.191011235955056,1690.75,56.79262676271912,1499.886829115725,1690.75,1881.613170884275,22.577337972411645,0.6316388063951526
20,2017-02-01,1768,1856,1738,1853,494108,6.4330844342332,1703.45,67.684674269331,1505.043876102576,1703.45,1901.8561238974241,23.29462254805531,0.8768784880786171
21,2017-02-02,1851,1858,1819,1829,184548,-1.2951969778737182,1715.8,63.96364756734949,1518.4236083012966,1715.8,1913.1763916987034,23.00692291627269,0.7867617525727209
22,2017-02-03,1842,1842,1777,1817,222088,-0.6560962274466922,1728.55,62.12460915522204,1539.805225237889,1728.55,1917.2947747621108,21.838509127547468,0.7343111222853194
23,2017-02-06,1817,1833,1777,1827,164303,0.5503577325261421,1740.9,63.077305294860686,1560.5127498962304,1740.9,1921.2872501037698,20.723447653945623,0.738653230620429
24,2017-02-07,1828,1975,1828,1970,1261369,7.827038861521621,1761.05,73.38641880430359,1572.995247334719,1761.05,1949.104752665281,21.3571167956936,1.0555562862373131
25,2017-02-08,1944,1989,1928,1975,403736,0.2538071065989847,1781.7,73.66330913406075,1594.9123130396438,1781.7,1968.4876869603563,20.967355554847195,1.017432393820011
26,2017-02-09,1963,1975,1916,1964,202479,-0.5569620253164557,1800.8,71.89121153595636,1621.632368994843,1800.8,1979.9676310051568,19.898670702482995,0.9554394091288252
27,2017-02-10,1963,2051,1951,2045,453784,4.124236252545825,1818.85,76.39447271132825,1618.8597252364502,1818.85,2018.8402747635496,21.990848587134693,1.0654024933646882
28,2017-02-13,2055,2202,2054,2162,1416786,5.721271393643032,1840.95,81.10367966898855,1596.7398650751775,1840.95,2085.1601349248226,26.530881873469955,1.1573232517537237
29,2017-02-14,2172,2172,2120,2162,484904,0.0,1864.2,81.10367966898853,1592.2686851427366,1864.2,2136.1313148572635,29.174049442899204,1.0475647410382194
30,2017-02-15,2009,2040,1937,1938,3078388,-10.360777058279371,1876.05,56.206421197774965,1613.0910868595624,1876.05,2139.0089131404375,28.033252113796276,0.617794067636176
31,2017-02-16,1937,2030,1910,2017,2513331,4.076367389060888,1892.0,60.77930353739462,1635.5574138330371,1892.0,2148.442586166963,27.108095789319542,0.7437192703996048
32,2017-02-17,2191,2207,1956,1984,5642481,-1.636093207734259,1906.05,58.05239084999143,1662.0791205901817,1906.05,2150.0208794098185,25.5996305878459,0.6597526725086332
33,2017-02-20,1975,1981,1914,1922,1010519,-3.125,1913.25,53.22111418163012,1676.425275783967,1913.25,2150.0747242160332,24.756275888256436,0.5184735779360986
34,2017-02-21,1923,2028,1921,1992,900215,3.6420395421436007,1920.15,57.519653309574544,1682.5921965078815,1920.15,2157.7078034921187,24.743671431098466,0.6512263519526599
35,2017-02-22,1975,2046,1975,2029,730594,1.8574297188755016,1931.2,59.631220925675535,1694.9809491171382,1931.2,2167.419050882862,24.463447688780228,0.7070112457790243
36,2017-02-23,2041,2130,1998,2089,1108465,2.957121734844751,1943.7,62.85558909442559,1701.9264696043008,1943.7,2185.473530395699,24.87765914448723,0.8004878155234664
37,2017-02-24,2093,2179,2093,2162,1205550,3.4944949736716135,1962.9,66.37461577149317,1715.8786244067123,1962.9,2209.921375593288,25.169022934768734,0.9030015611438649
38,2017-02-27,2160,2182,2106,2131,913727,-1.433857539315449,1980.45,63.61826538167621,1738.0689157545498,1980.45,2222.8310842454503,24.4773747628519,0.810564664046852
39,2017-02-28,2116,2156,2106,2145,1103026,0.656968559361802,2000.65,64.338514702394,1774.6754217837768,2000.65,2226.6245782162237,22.590116033911322,0.8193943343969398
40,2017-03-02,2381,2404,2131,2131,1596377,-0.6526806526806527,2014.55,62.99546094206095,1792.446893313038,2014.55,2236.653106686962,22.04989766319645,0.7621530192374295
41,2017-03-03,2126,2172,1973,2145,566597,0.656968559361802,2030.35,63.80905354356431,1818.5743876174593,2030.35,2242.1256123825406,20.86099562957526,0.7706874476955877
42,2017-03-06,2145,2154,2070,2103,201626,-1.958041958041958,2044.65,59.57713277334197,1854.9583818404196,2044.65,2234.3416181595803,18.55492315648941,0.6538022622352042
43,2017-03-07,2042,2196,2042,2173,345173,3.3285782215882076,2061.95,63.877154163662354,1892.816354618603,2061.95,2231.0836453813963,16.40521306349782,0.8282906832333164
44,2017-03-08,2172,2214,2158,2210,266626,1.7027151403589509,2073.95,65.93959579181902,1898.670252168141,2073.95,2249.2297478318587,16.902986844606566,0.8880938947108403
45,2017-03-09,2237,2349,2233,2321,269102,5.02262443438914,2091.25,71.24397432710634,1891.814922844551,2091.25,2290.685077155449,19.073288909068655,1.0760019833946313
