,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2018-12-19,6644,6698,5653,5988,132813,,,,,,,,
1,2018-12-20,5933,6289,5933,6031,37389,0.7181028724114896,,,,,,,
2,2018-12-21,5976,6073,5966,6074,5310,0.7129829215718786,,,,,,,
3,2018-12-24,6138,6246,6030,6160,7623,1.415870925255186,,,,,,,
4,2018-12-26,6127,6224,6020,6128,6513,-0.5194805194805194,,,,,,,
5,2018-12-27,6149,6149,5815,5955,3291,-2.823107049608355,,,,,,,
6,2018-12-28,5955,5987,5815,5955,8628,0.0,,,,,,,
7,2019-01-02,5923,5923,5761,5762,1789,-3.2409739714525614,,,,,,,
8,2019-01-03,5761,5826,5707,5805,2982,0.7462686567164178,,,,,,,
9,2019-01-04,5675,5923,5675,5826,2528,0.3617571059431524,,,,,,,
10,2019-01-07,5847,5966,5815,5848,2743,0.377617576381737,,,,,,,
11,2019-01-08,5912,5912,5836,5848,2465,0.0,,,,,,,
12,2019-01-09,5966,5966,5912,5912,3092,1.094391244870041,,,,,,,
13,2019-01-10,5966,5966,5826,5902,437,-0.16914749661705,,,,,,,
14,2019-01-11,5923,6084,5826,5826,8988,-1.2876990850559134,,37.90970865094307,,,,,
15,2019-01-14,5923,6084,5923,6063,3458,4.067971163748712,,59.17593845498292,,,,,
16,2019-01-15,6127,6138,6030,6063,2779,0.0,,59.17593845498292,,,,,
17,2019-01-16,6063,6106,5998,6106,1886,0.7092198581560284,,61.92034995033578,,,,,
18,2019-01-17,6127,6127,5976,6031,2400,-1.2283000327546676,,54.9781001173895,,,,,
19,2019-01-18,6030,6084,5923,6063,3735,0.5305919416348864,5967.3,57.18380934695831,5733.158931410998,5967.3,6201.4410685890025,7.847471003267887,0.7043639771884403
20,2019-01-21,6052,6181,6052,6085,6980,0.3628566716147122,5972.15,58.68251287239495,5732.540087851107,5972.15,6211.759912148892,8.024242932575115,0.7354869191093313
21,2019-01-22,6095,6138,6084,6138,1136,0.8709942481511914,5977.5,62.12228263562484,5728.287239492036,5977.5,6226.712760507964,8.338360870195368,0.8220140085781661
22,2019-01-23,6084,6224,6084,6192,2464,0.8797653958944283,5983.4,65.29271631796365,5720.137089585334,5983.4,6246.662910414665,8.799776395182183,0.8961818998191475
23,2019-01-24,6246,6246,6192,6214,3730,0.355297157622739,5986.1,66.52215254111968,5714.666840640279,5986.1,6257.533159359722,9.06878132205348,0.9198086934875394
24,2019-01-25,6160,6278,6160,6246,4674,0.5149662053427744,5992.0,68.28210799704208,5703.869474022623,5992.0,6280.130525977377,9.617173764264924,0.9407724574451078
25,2019-01-28,6300,6300,6256,6268,5781,0.3522254242715337,6007.65,69.47039861879813,5696.200309038522,6007.65,6319.099690961477,10.368436608706475,0.9179647749790233
26,2019-01-29,6278,6321,6256,6300,4549,0.5105296745373326,6024.9,71.162726578415,5689.7135444263895,6024.9,6360.08645557361,11.12670602246046,0.9103686104040468
27,2019-01-30,6278,6332,6235,6300,5786,0.0,6051.8,71.16272657841499,5718.981370713718,6051.8,6384.618629286282,10.998996308082948,0.8728757619912325
28,2019-01-31,6343,6343,6278,6300,2592,0.0,6076.55,71.162726578415,5747.222518607998,6076.55,6405.877481392003,10.839291420032831,0.8392519796032821
29,2019-02-01,6138,6300,6138,6300,1878,0.0,6100.25,71.16272657841499,5778.317165390046,6100.25,6422.182834609954,10.55474233383726,0.8102355189119066
30,2019-02-07,6300,6343,6300,6343,1822,0.6825396825396826,6125.0,73.78880355368342,5808.377196020249,6125.0,6441.622803979751,10.33870380342043,0.8442582108109024
31,2019-02-08,6343,6343,6213,6311,3241,-0.5044931420463503,6148.15,68.76980300571336,5848.684292447366,6148.15,6447.6157075526335,9.741652612660193,0.7719009153516818
32,2019-02-11,6310,6310,6246,6246,326,-1.0299477103470132,6164.85,59.86279528900543,5883.201797449372,6164.85,6446.498202550629,9.137228076940344,0.644062698190684
33,2019-02-12,6321,6321,6192,6257,4838,0.1761127121357668,6182.6,60.78837307327515,5925.800934581141,6182.6,6439.39906541886,8.307154446959522,0.6448603402793684
34,2019-02-13,6289,6289,6095,6192,12636,-1.0388365031165094,6200.9,53.009372292486375,6002.932426897736,6200.9,6398.867573102263,6.385123872414117,0.47752157118327104
35,2019-02-14,6160,6224,6116,6192,3394,0.0,6207.35,53.00937229248638,6019.633964456949,6207.35,6395.066035543052,6.048185958357478,0.4591137753479778
36,2019-02-15,6192,6192,6106,6182,3755,-0.1614987080103359,6213.3,51.82603836285765,6037.070490552802,6213.3,6389.5295094471985,5.672654127346123,0.4111953494673426
37,2019-02-18,6192,6213,6127,6192,2184,0.1617599482368165,6217.6,52.956965606054894,6047.979954014863,6217.6,6387.220045985137,5.456126028857985,0.42453722126026433
38,2019-02-19,6246,6289,6192,6289,7783,1.5665374677002586,6230.5,62.221497147316356,6081.634288702871,6230.5,6379.365711297129,4.778612031044977,0.6964858109038853
39,2019-02-20,6289,6289,6224,6257,35699,-0.5088249324216887,6240.2,58.15274456972303,6112.4743565293165,6240.2,6367.925643470683,4.093639417668769,0.5657659634490558
40,2019-02-21,6256,6256,6192,6246,685,-0.1758031005274093,6248.25,56.7782895869446,6142.212506630908,6248.25,6354.287493369092,3.3941501498528983,0.48939054513402974
41,2019-02-22,6246,6353,6203,6246,3465,0.0,6253.65,56.778289586944595,6160.390630497519,6253.65,6346.90936950248,2.9825580102014246,0.4589853542823054
42,2019-02-25,6170,6353,6170,6300,3627,0.8645533141210375,6259.05,61.90458317268536,6168.219443467518,6259.05,6349.880556532482,2.902375169793555,0.7254197351821563
