,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-10-30,68000,88400,68000,88400,268264,,,,,,,,
1,2017-10-31,94000,114500,90100,114500,460821,29.524886877828056,,,,,,,
2,2017-11-01,129500,132000,108500,108500,397464,-5.240174672489083,,,,,,,
3,2017-11-02,111500,111500,91000,93000,230881,-14.285714285714285,,,,,,,
4,2017-11-03,93000,104500,91600,92900,229421,-0.1075268817204301,,,,,,,
5,2017-11-06,93100,93500,85600,86800,86255,-6.566200215285253,,,,,,,
6,2017-11-07,85100,89100,82800,83100,66404,-4.262672811059908,,,,,,,
7,2017-11-08,84500,88500,83200,83500,72194,0.4813477737665463,,,,,,,
8,2017-11-09,84800,87900,83500,87300,37012,4.550898203592815,,,,,,,
9,2017-11-10,87500,87500,84600,85100,20985,-2.520045819014891,,,,,,,
10,2017-11-13,86200,86300,82000,82400,25626,-3.172737955346651,,,,,,,
11,2017-11-14,81400,81900,78500,79000,30285,-4.12621359223301,,,,,,,
12,2017-11-15,79400,81300,76800,78300,34311,-0.8860759493670887,,,,,,,
13,2017-11-16,78500,78500,76600,77300,18364,-1.277139208173691,,,,,,,
14,2017-11-17,76700,82000,76100,80200,24598,3.751617076326003,,41.02574490780366,,,,,
15,2017-11-20,80700,81800,79300,79300,18462,-1.1221945137157108,,40.0017693871964,,,,,
16,2017-11-21,79300,79300,77000,77000,14413,-2.900378310214376,,37.43060438110864,,,,,
17,2017-11-22,79800,100000,79200,89000,416272,15.584415584415584,,54.03199578153558,,,,,
18,2017-11-23,91100,93000,82200,82900,91004,-6.853932584269663,,47.1792195114217,,,,,
19,2017-11-24,83200,84800,80400,80400,39645,-3.0156815440289506,86445.0,44.67826004882337,67255.68265935445,86445.0,105634.31734064555,44.39659284087118,0.34249048851790365
20,2017-11-27,79900,80100,78100,78300,22402,-2.6119402985074625,85940.0,42.63382118026168,66453.75870004686,85940.0,105426.24129995314,45.34847870596494,0.3039642463008406
21,2017-11-28,78400,93800,78400,81500,202953,4.086845466155811,84290.0,46.64067562640071,69811.33984099359,84290.0,98768.66015900641,34.354395916494035,0.4036513058059282
22,2017-11-29,80200,84300,79400,82500,27960,1.2269938650306749,82990.0,47.86614424688585,73700.88809411797,82990.0,92279.11190588203,22.386099303246255,0.4736250351505765
23,2017-11-30,82800,83200,81100,81700,14816,-0.9696969696969696,82425.0,46.93742215253063,74343.94190096376,82425.0,90506.05809903624,19.608269576066085,0.45514201289516376
24,2017-12-01,78600,79000,75200,75700,285611,-7.343941248470013,81565.0,40.578300503117106,74533.27901577436,81565.0,88596.72098422564,17.24200572359625,0.08296126843222044
