,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,34500,35950,33950,35650,212355,4.852941176470589,,,,,,,
1,2017-01-03,35600,35800,34650,35750,166185,0.2805049088359046,,,,,,,
2,2017-01-04,35250,36900,35050,36200,134029,1.2587412587412588,,,,,,,
3,2017-01-05,35850,38100,35850,37850,254480,4.558011049723757,,,,,,,
4,2017-01-06,37700,37850,36550,37200,149566,-1.717305151915456,,,,,,,
5,2017-01-09,36800,38300,35700,37400,123876,0.5376344086021506,,,,,,,
6,2017-01-10,37250,37900,36599,36950,89350,-1.2032085561497323,,,,,,,
7,2017-01-11,36750,37850,36750,37150,91890,0.5412719891745602,,,,,,,
8,2017-01-12,37250,40900,37000,39500,363948,6.3257065948856,,,,,,,
9,2017-01-13,39750,40200,38750,40000,148358,1.2658227848101269,,,,,,,
10,2017-01-16,40000,40500,39300,40000,106964,0.0,,,,,,,
11,2017-01-17,39750,42900,39750,42050,290616,5.125,,,,,,,
12,2017-01-18,42300,43550,41200,43050,232931,2.3781212841854935,,,,,,,
13,2017-01-19,43200,45000,42300,44550,170284,3.484320557491289,,,,,,,
14,2017-01-20,44500,46500,44050,45650,244872,2.4691358024691357,,93.49163680290322,,,,,
15,2017-01-23,46000,47000,39750,40050,734061,-12.26725082146769,,54.906140034276426,,,,,
16,2017-01-24,39000,43850,38000,42900,797979,7.116104868913857,,63.224714397056445,,,,,
17,2017-01-25,42900,43750,41000,41750,183852,-2.6806526806526807,,58.53261621406707,,,,,
18,2017-01-26,42250,43200,41750,42350,101259,1.437125748502994,,60.19252028813727,,,,,
19,2017-01-31,42350,43300,40500,41250,154371,-2.5974025974025974,39862.5,55.78381860771604,33986.54263119617,39862.5,45738.45736880383,29.481128222283242,0.6180658667952907
20,2017-02-01,41250,41950,40250,41400,92483,0.3636363636363636,40150.0,56.25434754832884,34571.46972760746,40150.0,45728.53027239254,27.788444694358866,0.6120366780284492
21,2017-02-02,41250,41250,39799,40150,132097,-3.0193236714975846,40370.0,51.35033239158915,35168.6155689086,40370.0,45571.3844310914,25.768562948186272,0.4788517842783409
22,2017-02-03,40300,42400,40200,42250,169110,5.230386052303861,40672.5,57.978074817334395,35781.950439878965,40672.5,45563.049560121035,24.04843351218162,0.6612804430879705
