날짜,시가총액,거래량,거래대금,상장주식수
2023-07-03,1905267000000,67791,1297230980,99700000
2023-07-04,1924210000000,84093,1615786540,99700000
2023-07-05,1894300000000,93857,1801418730,99700000
2023-07-06,1871369000000,109148,2049821190,99700000
2023-07-07,1864390000000,68979,1284913320,99700000
2023-07-10,1857411000000,44316,829306150,99700000
2023-07-11,1865387000000,54731,1020537220,99700000
2023-07-12,1878348000000,38701,726465180,99700000
2023-07-13,1877351000000,115396,2184178410,99700000
2023-07-14,1909255000000,82738,1579993800,99700000
2023-07-17,1911249000000,49304,942656290,99700000
2023-07-18,1890312000000,53062,1008304380,99700000
2023-07-19,1875357000000,60898,1147813270,99700000
2023-07-20,1877351000000,72035,1358385630,99700000
2023-07-21,1884330000000,52247,985808580,99700000
2023-07-24,1840462000000,126711,2354198150,99700000
2023-07-25,1801579000000,112011,2030878420,99700000
2023-07-26,1750732000000,233927,4094305330,99700000
2023-07-27,1811549000000,98980,1774651340,99700000
2023-07-28,1803573000000,53951,974567670,99700000
2023-07-31,1805567000000,79236,1430105100,99700000
2023-08-01,1822516000000,70543,1280469140,99700000
2023-08-02,1800582000000,57453,1040280580,99700000
2023-08-03,1844450000000,88114,1617214650,99700000
2023-08-04,1829495000000,44448,813575200,99700000
2023-08-07,1829495000000,43422,795932000,99700000
2023-08-08,1809555000000,50125,913309580,99700000
2023-08-09,1816534000000,41643,755518170,99700000
2023-08-10,1834480000000,77087,1410427940,99700000
2023-08-11,1836474000000,44159,810304420,99700000
2023-08-14,1837471000000,59453,1089383410,99700000
2023-08-16,1799585000000,70719,1281036580,99700000
2023-08-17,1774660000000,101154,1802632980,99700000
2023-08-18,1797591000000,66326,1184204950,99700000
2023-08-21,1743753000000,199115,3512285000,99700000
2023-08-22,1757711000000,67484,1187066980,99700000
2023-08-23,1746744000000,53510,937971040,99700000
2023-08-24,1749735000000,52864,927339420,99700000
2023-08-25,1769675000000,58499,1032509380,99700000
2023-08-28,1766684000000,68062,1207559210,99700000
2023-08-29,1769675000000,48202,855276160,99700000
2023-08-30,1772666000000,46976,836343780,99700000
2023-08-31,1785627000000,70414,1254598850,99700000
2023-09-01,1764690000000,59682,1059079640,99700000
2023-09-04,1770672000000,45100,798776490,99700000
2023-09-05,1734780000000,130070,2273709250,99700000
2023-09-06,1715837000000,120570,2083246910,99700000
2023-09-07,1708858000000,76565,1313763820,99700000
2023-09-08,1727801000000,55043,949615680,99700000
2023-09-11,1725807000000,59850,1036015470,99700000
2023-09-12,1725807000000,48893,849033520,99700000
2023-09-13,1724810000000,49071,845658960,99700000
2023-09-14,1752726000000,92847,1616980730,99700000
2023-09-15,1737771000000,156361,2732026760,99700000
2023-09-18,1733783000000,41662,725916920,99700000
2023-09-19,1723813000000,50622,876804010,99700000
2023-09-20,1721819000000,36184,624682160,99700000
2023-09-21,1700882000000,113530,1943789420,99700000
2023-09-22,1682936000000,104627,1768511510,99700000
2023-09-25,1692906000000,47144,797120950,99700000
2023-09-26,1680942000000,56173,947341240,99700000
2023-09-27,1676954000000,55113,926351670,99700000
