날짜,시가총액,거래량,거래대금,상장주식수
2023-07-03,19617039519000,196210,20761600200,185591670
2023-07-04,19468566183000,144002,15129526300,185591670
2023-07-05,19190178678000,374729,38796747500,185591670
2023-07-06,18986027841000,392409,40168146500,185591670
2023-07-07,18577726167000,342021,34471591900,185591670
2023-07-10,18781877004000,180274,18244103000,185591670
2023-07-11,18818995338000,205650,20844346000,185591670
2023-07-12,18856113672000,161706,16411528400,185591670
2023-07-13,19134501177000,373090,38536624900,185591670
2023-07-14,19338652014000,188200,19547869400,185591670
2023-07-17,19375770348000,198274,20660828600,185591670
2023-07-18,19078823676000,198184,20465665700,185591670
2023-07-19,19171619511000,144777,14958685500,185591670
2023-07-20,19078823676000,127413,13113273800,185591670
2023-07-21,19245856179000,178586,18449277500,185591670
2023-07-24,19060264509000,278379,28571228000,185591670
2023-07-25,18986027841000,236076,24105660300,185591670
2023-07-26,18596285334000,456769,45802612400,185591670
2023-07-27,19115942010000,316373,32401436000,185591670
2023-07-28,19097382843000,182055,18690335100,185591670
2023-07-31,19171619511000,289141,29917735700,185591670
2023-08-01,19672717020000,411359,43286258800,185591670
2023-08-02,19412888682000,277075,29153476600,185591670
2023-08-03,19561362018000,309177,32732607500,185591670
2023-08-04,19338652014000,160075,16680395000,185591670
2023-08-07,19227297012000,160333,16691932400,185591670
2023-08-08,19245856179000,195345,20364271700,185591670
2023-08-09,19301533680000,124099,12878436200,185591670
2023-08-10,19320092847000,177679,18498485900,185591670
2023-08-11,19468566183000,186144,19508684800,185591670
2023-08-14,19394329515000,151065,15785857300,185591670
2023-08-16,19264415346000,229655,23842656300,185591670
2023-08-17,19208737845000,275131,28421546100,185591670
2023-08-18,19004587008000,234087,23972587500,185591670
2023-08-21,19023146175000,159441,16367713500,185591670
2023-08-22,19227297012000,177149,18293056300,185591670
2023-08-23,19282974513000,186429,19424201400,185591670
2023-08-24,19412888682000,179601,18799965200,185591670
2023-08-25,19468566183000,163837,17103184800,185591670
2023-08-28,19765512855000,206161,21923761100,185591670
2023-08-29,19821190356000,196217,20988678600,185591670
2023-08-30,19709835354000,141337,15051909900,185591670
2023-08-31,19431447849000,380581,39909403700,185591670
2023-09-01,19876867857000,234161,25071627100,185591670
2023-09-04,19951104525000,182135,19495522800,185591670
2023-09-05,19802631189000,170148,18159631600,185591670
2023-09-06,19839749523000,177369,18902847900,185591670
2023-09-07,19858308690000,206082,21998789900,185591670
2023-09-08,20025341193000,172903,18580793100,185591670
2023-09-11,20118137028000,128467,13881806800,185591670
2023-09-12,20173814529000,216623,23479709700,185591670
2023-09-13,20210932863000,167734,18195301750,185591670
2023-09-14,20229492030000,281686,30610546653,185591670
2023-09-15,20415083700000,273539,29986593400,185591670
2023-09-18,20099577861000,140119,15228645300,185591670
2023-09-19,20210932863000,109970,11968615600,185591670
2023-09-20,20173814529000,113486,12339582100,185591670
2023-09-21,20081018694000,144361,15674706800,185591670
2023-09-22,20006782026000,120201,12937550400,185591670
2023-09-25,20210932863000,194472,21132333200,185591670
2023-09-26,20006782026000,169512,18276853200,185591670
2023-09-27,19969663692000,128325,13809549500,185591670
