rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 53 기 3분기말,746274668208,제 52 기말,686463960698,7,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 53 기 3분기말,360483973562,제 52 기말,313110285789,8,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 53 기 3분기말,12305405788,제 52 기말,24153285809,9,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 53 기 3분기말,1773677308,제 52 기말,1847859414,10,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 53 기 3분기말,194573872980,제 52 기말,194334624306,11,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 53 기 3분기말,17823001458,제 52 기말,12950310392,12,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 53 기 3분기말,37711091823,제 52 기말,36733395724,13,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 53 기 3분기말,96296924205,제 52 기말,43090810144,14,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 53 기 3분기말,385790694646,제 52 기말,373353674909,15,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,"장기매출채권 및 기타비유동채권, 총액",-,제 53 기 3분기말,3337230873,제 52 기말,2324100586,16,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 53 기 3분기말,1231680081,제 52 기말,1231680081,17,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 53 기 3분기말,6555300673,제 52 기말,6312649271,18,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 53 기 3분기말,153827757905,제 52 기말,150396081370,19,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 53 기 3분기말,3439186852,제 52 기말,3525962794,20,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 53 기 3분기말,1767150788,제 52 기말,1772644580,21,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 53 기 3분기말,200979962131,제 52 기말,194469025331,22,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 53 기 3분기말,14652425343,제 52 기말,13321530896,23,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 53 기 3분기말,235288054058,제 52 기말,207669601545,25,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 53 기 3분기말,234703257618,제 52 기말,207278160359,26,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,dart_CapitalSurplus,기타불입자본,-,제 53 기 3분기말,61277517702,제 52 기말,61045479419,27,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 53 기 3분기말,49665013571,제 52 기말,48373477206,28,KRW,,,,,연결
20241113000523,11014,2024,00154329,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 53 기 3분기말,26468642500,제 52 기말,26387474000,29,KRW,,,,,연결
