,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,137000,137000,135500,136500,198,-0.364963503649635,,,,,,,
1,2017-01-03,136500,136500,131000,135500,2333,-0.7326007326007326,,,,,,,
2,2017-01-04,135000,135500,133000,135500,418,0.0,,,,,,,
3,2017-01-05,134000,137000,134000,136500,1934,0.7380073800738007,,,,,,,
4,2017-01-06,136500,137000,136000,137000,238,0.3663003663003663,,,,,,,
5,2017-01-09,137000,137000,134500,137000,690,0.0,,,,,,,
6,2017-01-10,135500,136000,134500,135500,427,-1.094890510948905,,,,,,,
7,2017-01-11,137000,137000,135000,136000,1035,0.3690036900369003,,,,,,,
8,2017-01-12,136000,136000,134500,136000,1077,0.0,,,,,,,
9,2017-01-13,135000,135000,134000,135000,859,-0.7352941176470588,,,,,,,
10,2017-01-16,134000,135000,133000,135000,966,0.0,,,,,,,
11,2017-01-17,133000,135000,129000,129000,6133,-4.444444444444445,,,,,,,
12,2017-01-18,130500,131500,128000,131500,1601,1.937984496124031,,,,,,,
13,2017-01-19,131000,132000,129500,131500,910,0.0,,,,,,,
14,2017-01-20,131000,131500,129500,131500,460,0.0,,31.853504188694874,,,,,
15,2017-01-23,131500,131500,129000,130000,1426,-1.1406844106463878,,27.36131978286486,,,,,
16,2017-01-24,129500,131500,129500,131000,1205,0.7692307692307693,,34.03977352939536,,,,,
17,2017-01-25,131000,131500,129000,131000,521,0.0,,34.03977352939536,,,,,
18,2017-01-26,131000,132500,130000,132000,731,0.7633587786259541,,40.39538356308453,,,,,
19,2017-01-31,132000,132500,130500,132500,297,0.3787878787878788,133775.0,43.3353476171488,128671.32485359817,133775.0,138878.67514640183,7.6302375576928885,0.3750900122533372
20,2017-02-01,132500,133000,131000,132500,352,0.0,133575.0,43.3353476171488,128602.3246637248,133575.0,138547.6753362752,7.445518003032301,0.3919092915479552
21,2017-02-02,132500,133000,131500,133000,1169,0.3773584905660377,133450.0,46.40143582855547,128552.04124149666,133450.0,138347.95875850334,7.340515186966421,0.4540624960123689
22,2017-02-03,131500,133000,130500,132000,742,-0.7518796992481203,133275.0,41.55811801882885,128432.73813182315,133275.0,138117.26186817687,7.266571927483562,0.36834664928189303
23,2017-02-06,132500,133000,132000,133000,564,0.7575757575757576,133100.0,47.46361457991159,128489.14324664064,133100.0,137710.85675335935,6.9284098472717535,0.4891560283317048
24,2017-02-07,132500,133000,131500,133000,484,0.0,132900.0,47.463614579911585,128650.29412782489,132900.0,137149.7058721751,6.395343675207087,0.5117655201333754
25,2017-02-08,131500,133000,130500,132500,534,-0.3759398496240601,132675.0,44.8363612064817,128863.50423062028,132675.0,136486.49576937972,5.74561261636287,0.47704313338009036
26,2017-02-09,132500,132500,130500,132500,886,0.0,132525.0,44.8363612064817,128940.65905639553,132525.0,136109.34094360447,5.409305328963554,0.49651260853901086
27,2017-02-10,132000,132000,129000,131000,4290,-1.1320754716981132,132275.0,37.59581576094146,129011.94928019814,132275.0,135538.05071980186,4.933737622078035,0.3046306800775961
28,2017-02-13,131000,131000,130000,131000,321,0.0,132025.0,37.59581576094146,129205.86892819803,132025.0,134844.13107180197,4.270601888736174,0.3182063951810463
29,2017-02-14,130000,130000,127500,129000,8283,-1.5267175572519085,131725.0,30.083450784375458,128959.58863819517,131725.0,134490.41136180484,4.198764641191628,0.007306573329917596
30,2017-02-15,128000,130000,128000,130000,2509,0.7751937984496124,131475.0,36.87534441787897,129056.83954213142,131475.0,133893.1604578686,3.678509918796102,0.19501610300498828
31,2017-02-16,130000,130000,127000,130000,2900,0.0,131525.0,36.875344417878964,129278.33580613408,131525.0,133771.66419386593,3.416330270086939,0.1606079350523943
32,2017-02-17,129000,129000,126500,127500,4380,-1.9230769230769231,131325.0,28.771621190832384,128474.12294197046,131325.0,134175.87705802952,4.341712633587711,-0.17084618560222228
33,2017-02-20,127500,128000,126000,128000,920,0.392156862745098,131150.0,31.99069921530834,127954.69093826605,131150.0,134345.30906173395,4.8727549549888645,0.007089934159508259
34,2017-02-21,127500,129000,126500,129000,1243,0.78125,131025.0,38.023515001145654,127701.22202907609,131025.0,134348.77797092393,5.073501959051965,0.19537676437558293
35,2017-02-22,129000,129000,127500,128500,330,-0.3875968992248062,130950.0,36.290130260163934,127472.9322698574,130950.0,134427.06773014262,5.310527270168174,0.1476916485173671
36,2017-02-23,128000,128500,127500,128500,680,0.0,130825.0,36.290130260163934,127188.03698121647,130825.0,134461.96301878354,5.560042833989735,0.18036518545937044
37,2017-02-24,128500,128500,127000,128000,407,-0.3891050583657587,130675.0,34.46780577242846,126837.35749450278,130675.0,134512.6425054972,5.873568020657682,0.15147874037665032
38,2017-02-27,128000,128000,127000,128000,944,0.0,130475.0,34.46780577242846,126519.30789873644,130475.0,134430.69210126356,6.06352496840553,0.18715967564697256
39,2017-02-28,127500,128500,127500,128500,659,0.390625,130275.0,38.074239057731575,126344.66922511619,130275.0,134205.33077488383,6.033898714079939,0.2741920334869937
40,2017-03-02,128500,128500,126000,128000,1299,-0.3891050583657587,130050.0,35.94397250001183,126139.75704079673,130050.0,133960.24295920326,6.013445535106903,0.237867950740113
41,2017-03-03,127000,128000,126000,127500,1840,-0.390625,129775.0,33.90127777186385,125960.88149109147,129775.0,133589.11850890855,5.878048174006613,0.2017659526458936
42,2017-03-06,127000,127500,126500,127500,486,0.0,129550.0,33.90127777186385,125756.58465232205,129550.0,133343.41534767795,5.856295403593896,0.22979494570046738
43,2017-03-07,127000,127500,126000,127000,1366,-0.392156862745098,129250.0,31.805030194492602,125651.3891569109,129250.0,132848.61084308912,5.568450047333247,0.18737936691307142
44,2017-03-08,127000,127000,126000,127000,114,0.0,128950.0,31.805030194492613,125665.18645886888,128950.0,132234.81354113112,5.094708865655096,0.20317949929533613
45,2017-03-09,126500,128000,126500,128000,1117,0.7874015748031495,128725.0,40.359052923505054,125853.15390384542,128725.0,131596.84609615456,4.461986554522542,0.3737745729183095
46,2017-03-10,127000,130000,126000,130000,2843,1.5625,128600.0,53.044808827626696,126220.9245493263,128600.0,130979.0754506737,3.6999618206433893,0.7942319461964841
47,2017-03-13,129000,130000,128500,130000,1313,0.0,128550.0,53.044808827626696,126338.6655612508,128550.0,130761.3344387492,3.4404269758836192,0.8278563329435071
48,2017-03-14,130000,131000,127500,130500,4922,0.3846153846153846,128525.0,55.77237214682629,126416.0903291041,128525.0,130633.9096708959,3.2817112171109075,0.9682514446341816
49,2017-03-15,129500,132000,128500,131500,4365,0.7662835249042145,128650.0,60.69053636059029,126178.15858113869,128650.0,131121.8414188613,3.8427383114827864,1.0764932932697824
