rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 10 기 3분기말,982232000000,제 9 기말,807490000000,1,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 10 기 3분기말,102641000000,제 9 기말,96459000000,2,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 10 기 3분기말,278935000000,제 9 기말,231956000000,3,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 10 기 3분기말,311560000000,제 9 기말,188916000000,4,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 10 기 3분기말,279254000000,제 9 기말,272470000000,5,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 10 기 3분기말,363000000,제 9 기말,4647000000,6,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 10 기 3분기말,9479000000,제 9 기말,13042000000,7,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 10 기 3분기말,1598835000000,제 9 기말,1580670000000,8,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 10 기 3분기말,1125926000000,제 9 기말,1094822000000,9,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,dart_GoodwillGross,영업권,-,제 10 기 3분기말,198641000000,제 9 기말,198641000000,10,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 10 기 3분기말,43189000000,제 9 기말,45730000000,11,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 10 기 3분기말,4382000000,제 9 기말,4439000000,12,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,-표준계정코드 미사용-,관계기업주식및공동기업주식,-,제 10 기 3분기말,18966000000,제 9 기말,15721000000,13,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,-표준계정코드 미사용-,장기기타채권,-,제 10 기 3분기말,16416000000,제 9 기말,16262000000,14,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,-표준계정코드 미사용-,당기손익-공정가치측정금융자산,-,제 10 기 3분기말,8480000000,제 9 기말,4957000000,15,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,-,제 10 기 3분기말,180687000000,제 9 기말,198703000000,16,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 10 기 3분기말,11000000,제 9 기말,11000000,17,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 10 기 3분기말,504000000,제 9 기말,271000000,18,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 10 기 3분기말,1633000000,제 9 기말,1113000000,19,KRW,,,,,연결,,
20201116001322,11014,2020,00896285,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 10 기 3분기말,2581067000000,제 9 기말,2388160000000,20,KRW,,,,,연결,,
