news_title,news_category,news_date
"[기업공시 12월 29일]신세계, 서울옥션 4.82% 신주 청약 통해 인수 外",증권국내증시,2021.12.30
장 마감 후 기업공시[ 12월 27일],증권국내증시,2021.12.27
"[기업공시 12월 20일]비케이탑스,150억 규모 제3자 배정 유상증자 결정 등",증권국내증시,2021.12.21
장 마감 후 기업공시[12월 20일],증권국내증시,2021.12.20
"[기업공시 11월 12일]메리츠증권, 1,400억 규모 자사주 취득 신탁계약 체결 등",증권종목·투자전략,2021.11.13
장 마감 후 기업공시 [11월 12일],증권종목·투자전략,2021.11.12
"[기업공시 11월 9일]코윈테크, 56억 규모 공정 자동화 시스템 계약 등",증권국내증시,2021.11.10
장 마감 후 기업공시[11월 9일],증권국내증시,2021.11.09
"[기업공시 11월 3일]카페24, 비바리퍼블리카 대상 유상증자 外",증권국내증시,2021.11.04
장 마감 후 기업공시[11월 3일],증권국내증시,2021.11.03
"[SEN]쎌마테라퓨틱스, 베빅 지분 인수 계약 해지",증권종목·투자전략,2021.11.01
