news_title,news_category,news_date
"<유>한국콜마, 3.88% 오르며 체결강도 강세로 반전(116%)",증권News봇,2021.12.07
"<유>한국콜마, 4.53% 오르며 체결강도 강세 지속(144%)",증권News봇,2021.12.02
"무림, 한국콜마 손잡고 친환경 화장품 포장재 첫 선",산업기업,2021.12.01
"<유>한국콜마, 장중 신저가 기록.. 38,150→37,350(▼800)",증권News봇,2021.11.30
"[단독] 한국콜마, 美 펜실베이니아주에 추가 투자…중견기업도 ""美 가자""",산업기업,2021.11.23
"한국콜마, 美에 대규모 투자…중소기업까지 對中전략 궤도수정",산업기업,2021.11.23
"한국콜마, 악재 반영 끝나고 화장품 성장 기대…목표주가 4만9,000원",증권국내증시,2021.11.18
"강석희 HK이노엔 대표 ""유리병서 백으로 수액용기 혁신…신기술로 또한번 판 바꿀 것""",산업바이오,2021.11.16
"<유>한국콜마, 장중 신저가 기록.. 42,650→41,650(▼1,000)",증권News봇,2021.11.11
"<유>한국콜마, 장중 신저가 기록.. 43,000→42,950(▼50)",증권News봇,2021.11.10
"코스닥 새내기 HK이노엔 3분기 매출 1,886억…역대 최대",사회사회일반,2021.11.09
"<유>한국콜마, 3.17% 오르며 체결강도 강세 지속(144%)",증권News봇,2021.10.07
"<유>한국콜마, 3.06% 오르며 체결강도 강세 지속(143%)",증권News봇,2021.10.07
"<유>한국콜마, 전일 대비 7.42% 상승.. 일일회전율은 1.49% 기록",증권News봇,2021.10.05
"<유>한국콜마, 매수잔량 456% 급증",증권News봇,2021.10.05
"<유>한국콜마, 5.34% 오르며 체결강도 강세로 반전(118%)",증권News봇,2021.10.05
장 마감 후 기업공시[10월 1일],증권국내증시,2021.10.01
