,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,8269,8342,8160,8306,202356,0.0,,,,,,,
1,2017-01-03,8306,8452,8197,8343,188236,0.4454611124488321,,,,,,,
2,2017-01-04,8343,8378,8306,8343,108597,0.0,,,,,,,
3,2017-01-05,8342,8378,8232,8306,148134,-0.4434855567541651,,,,,,,
4,2017-01-06,8306,8342,8232,8306,146284,0.0,,,,,,,
5,2017-01-09,8305,8342,8232,8270,142314,-0.4334216229231881,,,,,,,
6,2017-01-10,8268,8268,8086,8124,225996,-1.765417170495768,,,,,,,
7,2017-01-11,8122,8122,7977,8087,355683,-0.4554406696208763,,,,,,,
8,2017-01-12,8124,8197,8015,8161,142622,0.9150488438234202,,,,,,,
9,2017-01-13,8123,8232,8050,8124,185256,-0.4533758117877711,,,,,,,
10,2017-01-16,8124,8197,7869,8161,510538,0.4554406696208763,,,,,,,
11,2017-01-17,8161,8197,8087,8161,107118,0.0,,,,,,,
12,2017-01-18,8160,8269,8123,8197,136191,0.4411224114691827,,,,,,,
13,2017-01-19,8160,8197,7978,8015,192607,-2.220324508966695,,,,,,,
14,2017-01-20,7977,8050,7977,7978,96269,-0.461634435433562,,24.550140088884447,,,,,
15,2017-01-23,7977,8014,7905,7942,178414,-0.4512409125094008,,22.74749112163443,,,,,
16,2017-01-24,7941,7978,7869,7906,154240,-0.4532863258625031,,21.080537372173804,,,,,
17,2017-01-25,7906,7941,7869,7906,117169,0.0,,21.080537372173804,,,,,
18,2017-01-26,7905,7941,7832,7869,72364,-0.4679989881102959,,19.38709158487701,,,,,
19,2017-01-31,7832,7941,7832,7906,73958,0.4701995170923879,8120.55,25.805753928287707,7803.976169748666,8120.55,8437.123830251334,7.796856869333583,0.16113749858972187
20,2017-02-01,7906,7941,7869,7906,132882,0.0,8100.55,25.805753928287704,7782.828439510315,8100.55,8418.271560489686,7.84444415477185,0.1938356973632011
21,2017-02-02,7905,7977,7868,7942,112556,0.4553503668100177,8080.5,31.922412514841437,7776.180759727551,8080.5,8384.819240272449,7.5321883614243905,0.27244291245600405
22,2017-02-03,7940,8050,7904,7978,219957,0.4532863258625031,8062.25,37.47367310022362,7780.118913446248,8062.25,8344.381086553753,6.9988176142826655,0.35068997353478626
23,2017-02-06,8013,8122,7977,8087,174995,1.3662572073201305,8051.3,50.60668439493638,7791.765724806914,8051.3,8310.834275193087,6.447015393615605,0.568777042981009
24,2017-02-07,8013,8159,7977,8087,155439,0.0,8040.35,50.60668439493637,7807.6293305269155,8040.35,8273.070669473085,5.788819379083867,0.6002274531643931
25,2017-02-08,8124,8124,7978,8015,202327,-0.8903177939903549,8027.6,43.59234190607263,7820.020232199762,8027.6,8235.179767800239,5.171651995621062,0.46965022137387247
26,2017-02-09,7977,8123,7941,8051,105265,0.4491578290704928,8023.95,47.50986411811925,7820.757997204612,8023.95,8227.142002795388,5.064637810439693,0.566562659031514
27,2017-02-10,8051,8161,8015,8161,135289,1.3662899018755434,8027.65,57.27412238723059,7817.426999355444,8027.65,8237.873000644555,5.237473000057432,0.8171632019121171
28,2017-02-13,8160,8197,8051,8197,166187,0.4411224114691827,8029.45,59.902986210844695,7814.135834186413,8029.45,8244.764165813587,5.363111192263153,0.8890826211245663
29,2017-02-14,8197,8270,8087,8161,268691,-0.4391850677076979,8031.3,56.18038517634575,7812.166159619285,8031.3,8250.433840380716,5.456995514567139,0.7959378610228872
30,2017-02-15,8161,8233,8124,8161,172646,0.0,8031.3,56.18038517634575,7812.166159619285,8031.3,8250.433840380716,5.456995514567139,0.7959378610228872
31,2017-02-16,8161,8233,8087,8161,259039,0.0,8031.3,56.18038517634575,7812.166159619285,8031.3,8250.433840380716,5.456995514567139,0.7959378610228872
32,2017-02-17,8196,8196,8014,8124,240040,-0.4533758117877711,8027.65,52.029852042870296,7817.426999355444,8027.65,8237.873000644555,5.237473000057432,0.7291614136050432
33,2017-02-20,8124,8197,8087,8161,87924,0.4554406696208763,8034.95,55.56516170470442,7816.993605278485,8034.95,8252.906394721515,5.425208488453935,0.789163344257588
34,2017-02-21,8160,8306,8123,8197,202048,0.4411224114691827,8045.9,58.75053396235305,7818.680370566271,8045.9,8273.119629433728,5.6480848490219415,0.8324976815968068
35,2017-02-22,8196,8232,8050,8124,207082,-0.8905697206294985,8055.0,50.798273692408536,7830.593226483689,8055.0,8279.406773516312,5.571862781286437,0.653738674904535
36,2017-02-23,8086,8159,8086,8124,270714,0.0,8065.9,50.798273692408536,7850.504642575563,8065.9,8281.295357424437,5.340888367682142,0.6348682736125881
37,2017-02-24,8087,8160,8015,8015,235302,-1.3417035942885278,8071.35,41.152303384188556,7867.190968850259,8071.35,8275.50903114974,5.058857097009563,0.36199483882084565
38,2017-02-27,8050,8159,8013,8087,170497,0.8983156581409857,8082.25,48.15541504554281,7900.410647823413,8082.25,8264.089352176588,4.499721047396156,0.5130609792191372
39,2017-02-28,8087,8197,8051,8161,65989,0.9150488438234202,8095.0,54.189488958990204,7929.34131474625,8095.0,8260.658685253751,4.092864366985812,0.6992047682223931
40,2017-03-02,8160,8269,8086,8270,539689,1.3356206347261363,8113.2,61.32905021345801,7954.77449700253,8113.2,8271.625502997469,3.9053764974971585,0.9948698190420293
41,2017-03-03,8269,8306,8160,8197,116979,-0.882708585247884,8125.95,55.13192091501317,7984.560502511674,8125.95,8267.339497488327,3.479949974792522,0.7512562858704049
42,2017-03-06,8197,8197,8087,8197,140781,0.0,8136.9,55.13192091501317,8009.844264198732,8136.9,8263.955735801268,3.122951880968623,0.73651037720172
43,2017-03-07,8196,8196,8123,8124,99138,-0.8905697206294985,8138.75,49.34870453675595,8013.591100995568,8138.75,8263.908899004431,3.075629525527422,0.4410749051113126
44,2017-03-08,8122,8122,8050,8087,90720,-0.4554406696208763,8138.75,46.676159807275944,8013.591100995568,8138.75,8263.908899004431,3.075629525527422,0.29326280267866844
45,2017-03-09,8086,8123,8051,8051,116985,-0.4451588969951774,8140.55,44.16970878745779,8021.684571889042,8140.55,8259.415428110959,2.920329169674246,0.12331351755025394
46,2017-03-10,8050,8086,8050,8087,54156,0.447149422431996,8142.35,47.221838888272046,8027.95721176577,8142.35,8256.74278823423,2.809822428027055,0.25807041311614065
47,2017-03-13,8051,8086,8014,8051,151136,-0.4451588969951774,8136.85,44.596310246631084,8016.168145523026,8136.85,8257.531854476974,2.9663040237186125,0.14431272467568645
48,2017-03-14,8014,8123,7977,8051,281545,0.0,8129.55,44.59631024663109,8006.662287025913,8129.55,8252.437712974086,3.0232353075898737,0.18039929257791704
49,2017-03-15,8051,8051,7978,8015,267855,-0.447149422431996,8122.25,41.894819083507905,7990.6644764801185,8122.25,8253.835523519881,3.240124928926873,0.09247036782205213
50,2017-03-16,8015,8160,7941,8015,398599,0.0,8114.95,41.894819083507905,7976.740774548146,8114.95,8253.159225451853,3.406286556339926,0.13841053419831958
51,2017-03-17,8013,8050,7940,7978,379450,-0.461634435433562,8105.8,39.07347987518956,7957.160032292788,8105.8,8254.439967707212,3.667496550796028,0.07010216709768859
52,2017-03-20,7977,8051,7977,8051,144394,0.9150162948107295,8102.15,46.70002447003008,7951.9005074883735,8102.15,8252.399492511626,3.708879556947876,0.32978311891455575
53,2017-03-21,8051,8086,7977,8051,252561,0.0,8096.65,46.70002447003009,7947.370028135047,8096.65,8245.929971864953,3.6874502878339324,0.3470993816863217
54,2017-03-22,8050,8050,7940,7978,244832,-0.9067196621537698,8085.7,40.77982708145552,7935.345618620537,8085.7,8236.054381379463,3.7190195376890838,0.14184615369409334
55,2017-03-23,8013,8013,7940,7978,109909,0.0,8078.4,40.779827081455515,7922.1317690635715,8078.4,8234.668230936428,3.868791615578039,0.1787574819323206
56,2017-03-24,7940,8086,7940,7978,125447,0.0,8071.1,40.779827081455515,7910.455174375267,8071.1,8231.744825624733,3.9807417978895843,0.2102303182254924
57,2017-03-27,8013,8086,7977,7978,83293,0.0,8069.25,40.779827081455515,7905.246493939913,8069.25,8233.253506060086,4.06490085348914,0.2218047278618296
58,2017-03-28,8051,8051,7978,8015,189618,0.4637753823013286,8065.65,45.49075883247388,7900.208439320705,8065.65,8231.091560679295,4.102373911074619,0.3469247999352954
59,2017-03-29,8051,8197,8051,8161,268610,1.82158452900811,8065.65,59.261989960742966,7900.208439320705,8065.65,8231.091560679295,4.102373911074619,0.7881682196677107
