날짜,시가총액,거래량,거래대금,상장주식수
2023-07-03,1266902289170,664873,4952532090,169145833
2023-07-04,1268593747500,477236,3572788770,169145833
2023-07-05,1255062080860,644805,4833912020,169145833
2023-07-06,1224615830920,1661047,12279834980,169145833
2023-07-07,1216158539270,643416,4625662350,169145833
2023-07-10,1216158539270,446347,3225234570,169145833
2023-07-11,1231381664240,273396,1976794800,169145833
2023-07-12,1243221872550,456911,3356220480,169145833
2023-07-13,1239838955890,609217,4496463430,169145833
2023-07-14,1243221872550,386687,2844992500,169145833
2023-07-17,1234764580900,399724,2916573590,169145833
2023-07-18,1217849997600,307265,2226703910,169145833
2023-07-19,1214467080940,327977,2366078180,169145833
2023-07-20,1221232914260,353414,2550114790,169145833
2023-07-21,1222924372590,245581,1777360060,169145833
2023-07-24,1212775622610,447018,3200834630,169145833
2023-07-25,1194169580980,565917,4009689850,169145833
2023-07-26,1184020831000,856230,5975311030,169145833
2023-07-27,1222924372590,518396,3714921540,169145833
2023-07-28,1212775622610,414412,2958462880,169145833
2023-07-31,1236456039230,566661,4123115580,169145833
2023-08-01,1266902289170,659700,4909967540,169145833
2023-08-02,1261827914180,440914,3302060410,169145833
2023-08-03,1251679164200,447899,3313747550,169145833
2023-08-04,1256753539190,442346,3302294310,169145833
2023-08-07,1253370622530,340251,2530283630,169145833
2023-08-08,1273668122490,439354,3302189980,169145833
2023-08-09,1253370622530,276168,2055780300,169145833
2023-08-10,1244913330880,402156,2963362480,169145833
2023-08-11,1244913330880,355023,2609192980,169145833
2023-08-14,1244913330880,248112,1815277720,169145833
2023-08-16,1224615830920,430357,3129908470,169145833
2023-08-17,1227998747580,330118,2383551040,169145833
2023-08-18,1239838955890,485738,3551275610,169145833
2023-08-21,1231381664240,237761,1731397170,169145833
2023-08-22,1236456039230,232169,1696238330,169145833
2023-08-23,1229690205910,238067,1734614420,169145833
2023-08-24,1238147497560,132556,968407440,169145833
2023-08-25,1243221872550,360580,2643646930,169145833
2023-08-28,1256753539190,216843,1602743610,169145833
2023-08-29,1260136455850,167281,1247541670,169145833
2023-08-30,1255062080860,196889,1465217530,169145833
2023-08-31,1268593747500,375314,2802167190,169145833
2023-09-01,1258444997520,162308,1210256360,169145833
2023-09-04,1271976664160,312064,2342314610,169145833
2023-09-05,1266902289170,233141,1742730570,169145833
2023-09-06,1268593747500,185138,1387649110,169145833
2023-09-07,1266902289170,149033,1112990370,169145833
2023-09-08,1277051039150,385846,2905729911,169145833
2023-09-11,1314263122410,677226,5227927380,169145833
2023-09-12,1309188747420,317378,2449765400,169145833
2023-09-13,1309188747420,405204,3133488690,169145833
2023-09-14,1353166664000,1020986,8095978930,169145833
2023-09-15,1359932497320,900765,7251927120,169145833
2023-09-18,1400527497240,1094537,9039145150,169145833
2023-09-19,1386995830600,653517,5352537330,169145833
2023-09-20,1380229997280,399018,3249172320,169145833
2023-09-21,1359932497320,390544,3149455000,169145833
2023-09-22,1366698330640,373950,2999713840,169145833
2023-09-25,1366698330640,391684,3154336480,169145833
2023-09-26,1332869164040,525972,4169688290,169145833
2023-09-27,1331177705710,381261,2999030740,169145833
